round_epochs,val_loss,val_acc,val_f1score,loss,acc,f1score,activation1,activation2,batch_size,dropout,epochs,kernel_initializer,layer1_units,layer2_units,layer3_units,losses,lr,optimizer,use_bias
130,0.34525229352712633,0.8551999926567078,0.5531184077262878,0.3025105114579201,0.8768,0.6113695,elu,sigmoid,30,0.24,130,normal,65,47,29,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,False
106,0.4067496781647205,0.8528000116348267,0.5670010447502136,0.25631885245442393,0.89626664,0.6816221,relu,sigmoid,35,0.08,106,uniform,56,29,20,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,False
142,0.747688998222351,0.8176000118255615,0.5501447916030884,0.12471426442265511,0.9514667,0.8610178,relu,sigmoid,40,0.16,142,normal,65,38,38,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,False
118,0.339667866230011,0.8583999872207642,0.5772836804389954,0.32718636297186215,0.8634667,0.5544415,elu,sigmoid,35,0.0,118,normal,20,47,20,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,False
130,0.3432781159281731,0.8615999817848206,0.5538061857223511,0.3144270874162515,0.86986667,0.58642924,elu,sigmoid,35,0.16,130,normal,74,20,38,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,False
100,0.34158342933654784,0.8560000061988831,0.5562971830368042,0.32811256289482116,0.8632,0.5589819,elu,sigmoid,30,0.24,100,normal,20,38,20,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,False
142,0.3345536544919014,0.8623999953269958,0.5986352562904358,0.32348923498392107,0.8653333,0.57764727,elu,sigmoid,45,0.08,142,uniform,56,47,29,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
106,0.3321375493407249,0.8568000197410583,0.561566948890686,0.32970295629898705,0.86613333,0.5825337,elu,sigmoid,55,0.24,106,uniform,65,47,20,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,False
100,1.1209718739390373,0.8216000199317932,0.504951000213623,0.10119374946256479,0.95173335,0.8700308,relu,sigmoid,55,0.24,100,uniform,92,56,38,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
148,0.3626744630336761,0.8615999817848206,0.5738345384597778,0.29004576754570005,0.8832,0.66106814,relu,sigmoid,60,0.08,148,normal,47,20,38,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,False
124,0.4958699463009834,0.8352000117301941,0.5426505208015442,0.21744315560658772,0.91386664,0.73419195,relu,sigmoid,35,0.08,124,uniform,74,38,20,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
118,0.3336727486848831,0.864799976348877,0.6095100045204163,0.3186597169438998,0.8704,0.58067703,elu,sigmoid,55,0.0,118,normal,83,20,20,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
118,0.43303530144691466,0.8240000009536743,0.5009428262710571,0.23666332479317984,0.90853333,0.721977,relu,sigmoid,35,0.16,118,normal,83,47,29,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,False
112,0.3405976015329361,0.8592000007629395,0.5604488849639893,0.3339583816130956,0.86053336,0.56580013,elu,sigmoid,50,0.4,112,uniform,47,20,29,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
136,0.37369083261489866,0.8519999980926514,0.5573725700378418,0.2899415397644043,0.89066666,0.6588968,relu,sigmoid,60,0.4,136,uniform,65,56,20,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,False
148,0.354885888338089,0.86080002784729,0.5916165113449097,0.2876697159608205,0.8872,0.6450782,relu,sigmoid,40,0.0,148,uniform,29,20,20,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
142,0.6256033943891526,0.8159999847412109,0.5433513522148132,0.17463017654418944,0.92906666,0.797895,relu,sigmoid,55,0.32,142,normal,74,56,20,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
136,0.34576905953884124,0.8600000143051147,0.589529812335968,0.32318542701005937,0.8712,0.59638625,elu,sigmoid,30,0.32,136,normal,20,20,20,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,False
106,0.33477252542972563,0.8615999817848206,0.583385705947876,0.3291606020927429,0.86,0.5561612,elu,sigmoid,50,0.08,106,uniform,74,20,29,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,False
130,0.3441109647154808,0.8592000007629395,0.5668534636497498,0.3120862853527069,0.8685333,0.5872296,elu,sigmoid,45,0.16,130,uniform,83,47,38,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,False
142,0.3472623625397682,0.8479999899864197,0.5407041907310486,0.3290177305340767,0.8717333,0.59671605,elu,sigmoid,65,0.32,142,uniform,20,47,20,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
118,0.35732748794555663,0.853600025177002,0.5972626209259033,0.2890590374469757,0.88,0.6460016,relu,sigmoid,60,0.08,118,normal,47,47,20,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
136,0.3933990341424942,0.8519999980926514,0.546186089515686,0.2703263638416926,0.88,0.6314208,elu,sigmoid,50,0.4,136,normal,65,47,20,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,False
112,0.5092654114961624,0.8384000062942505,0.556464433670044,0.19183385372161865,0.9266667,0.7916071,relu,sigmoid,50,0.24,112,normal,65,29,29,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,False
148,0.34910593152046204,0.8568000197410583,0.5768796801567078,0.30705638031164806,0.87333333,0.6158921,elu,sigmoid,50,0.24,148,normal,20,29,38,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
142,0.34978692620992663,0.8568000197410583,0.5604414939880371,0.29800874641537667,0.8752,0.61334336,elu,sigmoid,45,0.08,142,uniform,92,47,38,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,False
106,0.5751273930072784,0.8144000172615051,0.5198177695274353,0.16914714554945628,0.93306667,0.8136352,relu,sigmoid,40,0.08,106,normal,74,38,29,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
148,0.34384998154640195,0.8575999736785889,0.5629974007606506,0.30248982723553974,0.87813336,0.6268032,elu,sigmoid,40,0.32,148,normal,74,47,29,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
148,0.33700470471382143,0.8592000007629395,0.6100258231163025,0.3176621511181196,0.86826664,0.59631693,elu,sigmoid,55,0.32,148,normal,65,47,38,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,False
100,0.34290295124053954,0.8615999817848206,0.5877109169960022,0.30972747921943666,0.87093335,0.60146725,elu,sigmoid,60,0.08,100,normal,38,38,29,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
142,0.4029216195344925,0.8575999736785889,0.572293758392334,0.2609262177944183,0.8904,0.6677604,elu,sigmoid,60,0.08,142,uniform,65,47,29,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
148,0.4206964445114136,0.8416000008583069,0.5787882804870605,0.2279723834991455,0.9130667,0.7512849,relu,sigmoid,50,0.32,148,uniform,92,29,29,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,False
100,0.5458622221946716,0.823199987411499,0.5273058414459229,0.17304441142082214,0.93333334,0.81590086,relu,sigmoid,60,0.08,100,normal,74,56,29,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
130,0.3387203681468964,0.8600000143051147,0.5736730098724365,0.31129178086916603,0.8688,0.587722,elu,sigmoid,50,0.24,130,uniform,92,56,29,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,False
124,0.45070602786540986,0.8367999792098999,0.5577669143676758,0.2168592494924863,0.9168,0.7649633,relu,sigmoid,65,0.32,124,normal,65,38,38,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
142,0.39179242181777957,0.843999981880188,0.5014459490776062,0.28050779151916505,0.88346666,0.61733675,relu,sigmoid,60,0.32,142,normal,20,38,20,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
142,0.36664573454856875,0.86080002784729,0.579987645149231,0.34578614568710325,0.8696,0.6064352,relu,sigmoid,60,0.32,142,uniform,29,20,20,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
118,0.34835855609178545,0.8560000061988831,0.5519803166389465,0.302415234208107,0.8797333,0.6160315,elu,sigmoid,45,0.32,118,uniform,65,20,38,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,False
136,0.33447427773475646,0.8632000088691711,0.5775137543678284,0.32419879945119223,0.8653333,0.5592732,elu,sigmoid,55,0.08,136,uniform,47,29,20,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,False
124,0.33219429636001585,0.8640000224113464,0.5958889722824097,0.32018412083387376,0.8642667,0.5704172,elu,sigmoid,30,0.24,124,uniform,65,29,29,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
130,0.3382311646938324,0.8600000143051147,0.5714402198791504,0.31730034840106963,0.86826664,0.5948847,elu,sigmoid,65,0.0,130,uniform,29,29,38,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
118,0.5116963197588921,0.8360000252723694,0.5282812118530273,0.18938085336983204,0.9234667,0.7783498,relu,sigmoid,35,0.24,118,normal,56,38,20,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
148,0.3381638196706772,0.8655999898910522,0.6068850755691528,0.32641667236884436,0.8642667,0.5853814,elu,sigmoid,65,0.16,148,uniform,47,20,38,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
142,0.368196102142334,0.848800003528595,0.5383720993995667,0.2980249376296997,0.8808,0.62885445,relu,sigmoid,60,0.24,142,uniform,29,56,29,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,False
142,0.3341489881873131,0.8575999736785889,0.5776272416114807,0.32618019823233285,0.8666667,0.56903327,elu,sigmoid,55,0.16,142,normal,47,20,20,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,False
142,0.6136220216751098,0.8216000199317932,0.5212864875793457,0.1576248381535212,0.9416,0.8321249,relu,sigmoid,50,0.24,142,uniform,83,29,20,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,False
118,0.3367714122533798,0.8623999953269958,0.5892713665962219,0.31588097935914994,0.8693333,0.5861177,elu,sigmoid,30,0.0,118,normal,20,29,20,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
130,0.42849883300065994,0.8407999873161316,0.5503109693527222,0.25682701471447944,0.8973333,0.69420505,relu,sigmoid,45,0.0,130,uniform,38,29,38,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,False
118,0.37726376312971116,0.8519999980926514,0.591687798500061,0.27481232583522797,0.88773334,0.6702527,relu,sigmoid,45,0.16,118,uniform,65,29,20,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,False
124,0.6745068883299827,0.7968000173568726,0.488889217376709,0.13597802925109864,0.94373333,0.84705514,relu,sigmoid,45,0.08,124,uniform,92,56,20,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,False
142,0.33703262388706207,0.8615999817848206,0.5732097029685974,0.3314585848848025,0.8653333,0.58332944,elu,sigmoid,65,0.08,142,uniform,20,56,20,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,False
112,0.35421667808294294,0.853600025177002,0.5743269324302673,0.30183252786596615,0.87226665,0.60492283,elu,sigmoid,55,0.24,112,normal,38,47,20,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
118,0.3984866714477539,0.8471999764442444,0.5541260838508606,0.2719389749368032,0.89173335,0.6800324,relu,sigmoid,40,0.16,118,uniform,29,29,38,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,False
130,0.338920946598053,0.8672000169754028,0.5859500169754028,0.31045901362101236,0.8706667,0.59236085,elu,sigmoid,40,0.32,130,normal,56,38,29,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,False
130,0.3460127240419388,0.8632000088691711,0.5822997093200684,0.30556853661934535,0.8768,0.6260894,elu,sigmoid,50,0.16,130,normal,20,29,20,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
106,0.3336456909775734,0.8664000034332275,0.6033939123153687,0.3194888959527016,0.86773336,0.5882663,elu,sigmoid,45,0.16,106,uniform,38,20,29,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,False
106,0.3340584507584572,0.8632000088691711,0.6094793677330017,0.32076698352893196,0.86693335,0.59219176,elu,sigmoid,65,0.4,106,uniform,74,29,29,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
142,0.39544471341371534,0.8360000252723694,0.5862284302711487,0.2590018815994263,0.89786667,0.6895596,relu,sigmoid,55,0.08,142,uniform,74,47,38,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,False
124,0.33584976506233216,0.8575999736785889,0.59980309009552,0.3201021909713745,0.8674667,0.580453,elu,sigmoid,60,0.08,124,normal,29,29,38,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
130,0.3620499920248985,0.8575999736785889,0.5935343503952026,0.29006352223952614,0.8789333,0.62641203,elu,sigmoid,65,0.24,130,uniform,65,56,20,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
130,0.4135833554267883,0.8375999927520752,0.5296765565872192,0.23562431532144545,0.9152,0.75491416,relu,sigmoid,30,0.32,130,normal,65,20,29,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,False
136,0.3386442620754242,0.8568000197410583,0.551315426826477,0.3327785575389862,0.8621333,0.58834875,elu,sigmoid,60,0.4,136,uniform,20,29,20,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
136,0.42786844772100446,0.8424000144004822,0.5272769331932068,0.24065522676706314,0.9018667,0.71254396,relu,sigmoid,45,0.24,136,uniform,74,20,29,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
130,0.3901418250799179,0.8519999980926514,0.5520355105400085,0.2859710784951846,0.88266665,0.63071847,relu,sigmoid,55,0.24,130,normal,20,47,20,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,False
148,0.8858099072575569,0.8191999793052673,0.4998725354671478,0.17495474015673002,0.92053336,0.77426445,relu,sigmoid,35,0.4,148,normal,56,56,29,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,False
130,0.5078659993410111,0.8288000226020813,0.4859444797039032,0.21092028313378494,0.91973335,0.74165696,relu,sigmoid,35,0.24,130,normal,29,56,38,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
112,0.3406457026004791,0.86080002784729,0.5430448651313782,0.3184694108366966,0.8696,0.5942284,elu,sigmoid,30,0.4,112,normal,29,20,29,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
124,0.3652853193581104,0.8592000007629395,0.579208254814148,0.2891606727838516,0.8890667,0.6340728,relu,sigmoid,45,0.32,124,normal,38,29,20,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
124,0.3379428734779358,0.8623999953269958,0.5845571756362915,0.317619450310866,0.868,0.59867203,elu,sigmoid,65,0.24,124,uniform,56,47,20,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
142,0.6434520004391671,0.8032000064849854,0.5231460332870483,0.18694252002239228,0.92773336,0.7830191,relu,sigmoid,30,0.24,142,uniform,74,47,29,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,False
112,0.5248889766931534,0.8479999899864197,0.5392189621925354,0.19148939080536365,0.92773336,0.79291236,relu,sigmoid,45,0.08,112,uniform,92,56,20,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,False
124,0.34199780637025834,0.864799976348877,0.5742841958999634,0.32961764695247014,0.8666667,0.5904064,elu,sigmoid,65,0.24,124,uniform,20,20,20,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
100,0.3501973928809166,0.86080002784729,0.5998233556747437,0.3112668590545654,0.87493336,0.59895164,elu,sigmoid,45,0.16,100,uniform,38,47,29,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,False
124,0.39578545212745664,0.8416000008583069,0.5771974325180054,0.26488452156384784,0.8912,0.6709373,relu,sigmoid,50,0.16,124,normal,47,56,38,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,False
112,0.4704880728721619,0.8416000008583069,0.5860068202018738,0.2102096989750862,0.9173333,0.7511626,relu,sigmoid,45,0.08,112,normal,65,38,38,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,False
106,0.34728389662504194,0.8592000007629395,0.5948496460914612,0.3139473543564479,0.86906666,0.601759,relu,sigmoid,55,0.32,106,normal,29,38,29,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
136,0.45621280014514926,0.8320000171661377,0.5524609684944153,0.22458301653464635,0.9056,0.7260752,relu,sigmoid,50,0.08,136,normal,20,38,38,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,False
106,0.5158567078113556,0.8367999792098999,0.5349882245063782,0.2112810449898243,0.91386664,0.7478658,relu,sigmoid,45,0.32,106,normal,65,47,38,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,False
118,0.5113863428235054,0.8087999820709229,0.5296872854232788,0.1889092292264104,0.9285333,0.8033673,relu,sigmoid,45,0.08,118,normal,92,56,29,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
148,0.395859889626503,0.8456000089645386,0.5720993280410767,0.2663087833623091,0.89493334,0.67495763,relu,sigmoid,55,0.16,148,uniform,47,47,29,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
106,0.3359456205368042,0.8592000007629395,0.584522545337677,0.3268652735153834,0.8653333,0.5660859,elu,sigmoid,50,0.32,106,uniform,56,47,29,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,False
118,0.5153328486680985,0.8312000036239624,0.555657148361206,0.20000114970405897,0.9224,0.76826924,relu,sigmoid,55,0.32,118,normal,92,29,38,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,False
130,0.3358582127094269,0.8623999953269958,0.5916943550109863,0.3295307370821635,0.86506665,0.57060605,elu,sigmoid,40,0.4,130,uniform,29,20,38,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,False
136,0.6562939411401749,0.8392000198364258,0.5775255560874939,0.1508561427394549,0.93013334,0.810494,relu,sigmoid,50,0.08,136,normal,92,56,29,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
106,0.45854862570762633,0.8248000144958496,0.48670318722724915,0.2014376513361931,0.9141333,0.7609376,relu,sigmoid,60,0.0,106,normal,92,56,20,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,False
118,0.3360611811280251,0.86080002784729,0.612528920173645,0.3295452894171079,0.8666667,0.5925991,elu,sigmoid,65,0.24,118,normal,56,56,29,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,False
118,0.7353879925608635,0.8295999765396118,0.5415320992469788,0.12715473396827778,0.9493333,0.8435172,relu,sigmoid,35,0.24,118,normal,92,38,29,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
148,0.6495453182756901,0.8295999765396118,0.5680160522460938,0.17931468442082404,0.92826664,0.7829263,relu,sigmoid,30,0.08,148,uniform,56,38,29,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,False
112,0.4468106436729431,0.8464000225067139,0.5541204214096069,0.23475844327608744,0.9032,0.71137863,elu,sigmoid,40,0.08,112,normal,92,38,38,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
142,0.40062444025278093,0.8471999764442444,0.5718019604682922,0.2707354990839958,0.89173335,0.6596444,relu,sigmoid,45,0.24,142,normal,29,47,38,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,False
106,0.33949820446968076,0.8640000224113464,0.5882486701011658,0.3280046800374985,0.8653333,0.55219334,elu,sigmoid,30,0.32,106,normal,20,29,29,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,False
142,0.33945581436157224,0.8615999817848206,0.6081597208976746,0.3163660615682602,0.8693333,0.58838606,elu,sigmoid,45,0.4,142,uniform,56,56,38,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
136,0.46592450749874115,0.8416000008583069,0.5618557333946228,0.20161163200438023,0.9213333,0.7557431,relu,sigmoid,30,0.08,136,uniform,83,38,20,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,False
136,0.33711818796396253,0.864799976348877,0.5601086020469666,0.32698771834373475,0.868,0.57637817,elu,sigmoid,30,0.24,136,uniform,29,56,29,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,False
112,0.33942941188812253,0.8560000061988831,0.5697941780090332,0.32982785999774933,0.8624,0.56290305,elu,sigmoid,30,0.24,112,uniform,38,29,20,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
148,0.5631824568510055,0.8256000280380249,0.5480695962905884,0.17684977290034293,0.93013334,0.809257,relu,sigmoid,65,0.0,148,uniform,65,38,38,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,False
124,0.5224597897529603,0.8327999711036682,0.5146286487579346,0.20104260738690694,0.91253334,0.7440045,relu,sigmoid,40,0.16,124,normal,65,47,38,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
118,0.4586197876930237,0.8303999900817871,0.5377430319786072,0.2459279325803121,0.90613335,0.7257382,relu,sigmoid,40,0.24,118,uniform,56,20,20,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,False
100,0.3402431966662407,0.8623999953269958,0.5816680192947388,0.3287450279593468,0.8624,0.5701155,elu,sigmoid,65,0.08,100,uniform,47,20,38,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
118,0.3382907407283783,0.8575999736785889,0.5787318348884583,0.3157338223854701,0.86986667,0.5841312,elu,sigmoid,40,0.24,118,uniform,92,56,20,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
112,0.3607674411535263,0.8360000252723694,0.5925494432449341,0.3252373548746109,0.864,0.5735956,elu,sigmoid,55,0.4,112,normal,38,20,29,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,False
136,0.350888902425766,0.8551999926567078,0.5985579490661621,0.29661302304267884,0.8810667,0.6328886,elu,sigmoid,60,0.24,136,normal,47,29,20,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,False
130,0.38576593416929245,0.8496000170707703,0.5830308198928833,0.26699436963597933,0.89573336,0.66001743,relu,sigmoid,35,0.32,130,normal,38,47,29,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
106,0.3524752539396286,0.8575999736785889,0.5932850241661072,0.3014173887372017,0.8746667,0.6075362,elu,sigmoid,45,0.32,106,uniform,56,47,38,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,False
106,0.4366675033569336,0.8191999793052673,0.4931910037994385,0.35884780740737915,0.85573334,0.54818106,relu,sigmoid,60,0.08,106,uniform,29,29,38,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,False
142,0.7315571108460426,0.8295999765396118,0.5038769841194153,0.1456342889269193,0.93813336,0.8292762,relu,sigmoid,55,0.0,142,normal,74,29,20,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,False
112,0.33440287297964094,0.864799976348877,0.6201797723770142,0.32322724821170173,0.86586666,0.57818735,elu,sigmoid,65,0.0,112,normal,20,47,20,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,False
130,0.3329701733589172,0.8592000007629395,0.5734854340553284,0.31676715314388276,0.87226665,0.61774236,elu,sigmoid,50,0.4,130,normal,74,38,29,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,False
148,0.8587372851371765,0.8335999846458435,0.519055962562561,0.1724311994512876,0.91013336,0.71849734,relu,sigmoid,50,0.4,148,uniform,47,56,20,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,False
130,0.3359275863170624,0.8623999953269958,0.598299503326416,0.3158369975090027,0.872,0.585491,elu,sigmoid,40,0.24,130,uniform,65,29,29,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,False
130,0.5297796545028687,0.8312000036239624,0.5122418999671936,0.21269685212771097,0.91386664,0.7311005,relu,sigmoid,35,0.08,130,uniform,29,20,38,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,False
