round_epochs,loss,acc,f1score,val_loss,val_acc,val_f1score,activation1,activation2,batch_size,dropout,epochs,kernel_initializer,layer1_units,layer2_units,layer3_units,losses,lr,optimizer,use_bias
124,0.03623210639382402,0.9008,0.7147752,0.054564880952239034,0.8488,0.55247456,<function relu at 0x0000019F2296F168>,<function sigmoid at 0x0000019F2296F4C8>,50,0.0,124,uniform,47,45,23,logcosh,0.5,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,False
136,0.32371466620763145,0.8696,0.61087275,0.35830659002065657,0.8544,0.57434225,<function elu at 0x0000019F21F2DAF8>,<function sigmoid at 0x0000019F2296F4C8>,55,0.16,136,uniform,20,50,23,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
106,0.04390466408679883,0.876,0.63365847,0.050549799490720033,0.848,0.54152536,<function relu at 0x0000019F2296F168>,<function sigmoid at 0x0000019F2296F4C8>,55,0.24,106,normal,92,35,23,logcosh,0.1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,False
112,0.03032537600894769,0.9232,0.77198905,0.05933476950228214,0.8368,0.5232338,<function relu at 0x0000019F2296F168>,<function sigmoid at 0x0000019F2296F4C8>,65,0.24,112,normal,47,25,26,logcosh,1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
148,0.04260648545374473,0.87946665,0.5962457,0.04982035543769598,0.8528,0.5451718,<function elu at 0x0000019F21F2DAF8>,<function sigmoid at 0x0000019F2296F4C8>,35,0.16,148,normal,47,50,38,logcosh,1,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
124,0.037864901984886574,0.8984,0.6879486,0.05585729412734509,0.8464,0.5205084,<function elu at 0x0000019F21F2DAF8>,<function sigmoid at 0x0000019F2296F4C8>,35,0.32,124,normal,20,50,26,logcosh,5,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,False
124,0.20208109311262767,0.91573334,0.7626693,0.6379371885061264,0.8368,0.50831765,<function elu at 0x0000019F21F2DAF8>,<function sigmoid at 0x0000019F2296F4C8>,65,0.08,124,uniform,56,20,38,binary_crossentropy,5,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,False
100,0.2913107933998108,0.8808,0.6458098,0.3830410766005516,0.8536,0.52938473,<function elu at 0x0000019F21F2DAF8>,<function sigmoid at 0x0000019F2296F4C8>,45,0.24,100,uniform,20,30,29,binary_crossentropy,5,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
106,0.23736380106210708,0.9112,0.7495554,0.41881342244148256,0.844,0.50396657,<function relu at 0x0000019F2296F168>,<function sigmoid at 0x0000019F2296F4C8>,65,0.32,106,normal,83,25,23,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
136,0.3074558570384979,0.8746667,0.5921426,0.3583633598089218,0.8488,0.5289273,<function elu at 0x0000019F21F2DAF8>,<function sigmoid at 0x0000019F2296F4C8>,30,0.16,136,uniform,56,45,23,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
100,0.04433550551533699,0.8746667,0.62151325,0.04969308234751225,0.8536,0.5610352,<function elu at 0x0000019F21F2DAF8>,<function sigmoid at 0x0000019F2296F4C8>,50,0.32,100,normal,74,25,20,logcosh,1,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,False
148,0.02241431935224682,0.9424,0.8441657,0.06253106296062469,0.8408,0.53113294,<function relu at 0x0000019F2296F168>,<function sigmoid at 0x0000019F2296F4C8>,50,0.08,148,uniform,38,40,35,logcosh,1,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
142,0.021982762287681302,0.9456,0.8470215,0.06121986925601959,0.844,0.5481118,<function relu at 0x0000019F2296F168>,<function sigmoid at 0x0000019F2296F4C8>,65,0.0,142,uniform,65,35,29,logcosh,0.5,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,False
136,0.25590466368198395,0.8922667,0.68412554,0.4176047239303589,0.8408,0.5465652,<function elu at 0x0000019F21F2DAF8>,<function sigmoid at 0x0000019F2296F4C8>,60,0.08,136,normal,56,45,32,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
148,0.10842513759434223,0.93733335,0.8338756,1.5365362028479577,0.816,0.55423975,<function elu at 0x0000019F21F2DAF8>,<function sigmoid at 0x0000019F2296F4C8>,30,0.0,148,normal,92,55,35,binary_crossentropy,5,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
142,0.259758208155632,0.89093333,0.67961687,0.44848727601766586,0.8448,0.5616393,<function elu at 0x0000019F21F2DAF8>,<function sigmoid at 0x0000019F2296F4C8>,55,0.0,142,uniform,83,20,35,binary_crossentropy,1,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,False
148,0.3173008838891983,0.8706667,0.5966084,0.36003078520298004,0.8568,0.57631266,<function relu at 0x0000019F2296F168>,<function sigmoid at 0x0000019F2296F4C8>,45,0.24,148,normal,20,50,29,binary_crossentropy,0.1,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,False
118,0.13633378809690475,0.932,0.7890103,1.135958429634571,0.8456,0.5316459,<function relu at 0x0000019F2296F168>,<function sigmoid at 0x0000019F2296F4C8>,30,0.32,118,uniform,47,25,35,binary_crossentropy,5,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
130,0.01803172344127476,0.9546667,0.8775582,0.07160457742214203,0.8232,0.52051485,<function relu at 0x0000019F2296F168>,<function sigmoid at 0x0000019F2296F4C8>,55,0.0,130,uniform,56,45,23,logcosh,5,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,False
124,0.048374981552362445,0.8717333,0.564883,0.06151656165719032,0.8264,0.41260386,<function relu at 0x0000019F2296F168>,<function sigmoid at 0x0000019F2296F4C8>,40,0.32,124,uniform,20,35,35,logcosh,0.5,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
112,0.04537745448450248,0.868,0.5876048,0.04847557738423348,0.856,0.56457216,<function elu at 0x0000019F21F2DAF8>,<function sigmoid at 0x0000019F2296F4C8>,50,0.16,112,normal,65,35,20,logcosh,0.5,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,False
130,0.3310787409543991,0.86506665,0.56372595,0.345131464779377,0.8544,0.5449729,<function elu at 0x0000019F21F2DAF8>,<function sigmoid at 0x0000019F2296F4C8>,30,0.4,130,normal,74,45,20,binary_crossentropy,0.1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
118,0.03194338098727167,0.91866666,0.7750149,0.06797664560377598,0.8264,0.538932,<function elu at 0x0000019F21F2DAF8>,<function sigmoid at 0x0000019F2296F4C8>,45,0.0,118,normal,92,40,20,logcosh,5,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
136,0.04443198478966951,0.8752,0.6122955,0.0485068854354322,0.8592,0.5787549,<function elu at 0x0000019F21F2DAF8>,<function sigmoid at 0x0000019F2296F4C8>,55,0.24,136,uniform,56,50,29,logcosh,0.5,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
142,0.034583315551280976,0.90533334,0.70803785,0.05719018283486366,0.8432,0.5418502,<function elu at 0x0000019F21F2DAF8>,<function sigmoid at 0x0000019F2296F4C8>,40,0.08,142,uniform,83,20,20,logcosh,1,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,False
118,0.0445472617149353,0.8728,0.6026775,0.048811489317566154,0.8576,0.5593251,<function elu at 0x0000019F21F2DAF8>,<function sigmoid at 0x0000019F2296F4C8>,55,0.08,118,normal,38,20,26,logcosh,0.5,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
136,0.10843032148480415,0.9552,0.8773738,1.5877050941586495,0.82,0.5039326,<function relu at 0x0000019F2296F168>,<function sigmoid at 0x0000019F2296F4C8>,45,0.24,136,normal,83,35,26,binary_crossentropy,5,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
